Feature,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,day -1,day 0,day 1,day 2,day 3,sigma
Q26,1.1089,10.1222,11.082,11.082,9.8458,13.1472,0.1856,1.17,76.9241,15.9706,-6.9741,1.4657,5.6906,10.828,0.000308835,0.00385159,0.000358685,0.007859633,0.002944096,0.002776416
Q27,1.1278,11.472,12.5247,12.5247,11.7959,7.9899,0.3009,1.8277,49.2433,19.4141,-14.3226,2.4044,8.2689,14.4747,0.025533787,0.000110107,0.01317717,0.010428823,-0.000376312,0.009558252
Q28,1.166,11.861,12.6128,12.6128,11.861,7.8631,0.3035,1.7572,51.2171,20.5835,-14.3712,2.3866,8.4764,13.608,0.019623784,0.004579414,0.004735716,0.00389016,0.002995653,0.006259649
Q29,1.1867,12.8732,13.446,13.446,12.6573,8.7606,0.2885,1.7026,52.8592,19.4375,-16.7505,2.5272,8.519,15.124,0.035212229,-0.013699216,0.00690409,-0.000185964,0.004453807,0.016009034
Q30,1.1987,6.399,7.2314,7.2314,6.4684,4.2313,0.3187,1.9769,45.5268,9.9227,-8.9871,1.3485,4.4083,15.4169,0.013482214,0.010767824,0.006602358,0.002456966,0.012195273,0.004048068
Q31,1.1485,10.4345,11.0514,11.0514,10.3375,7.6937,0.2916,1.64,54.8788,65.9358,-9.0958,2.1641,11.3279,3.9868,0.002949738,0.010143911,-0.002695021,0.005382797,-0.000820502,0.004555105
Q32,1.1735,10.7293,11.378,11.378,10.6154,7.5298,0.2929,1.6713,53.8517,123.7752,-8.8942,2.2056,12.5695,2.1624,0.003125422,-0.008214478,0.011834471,-0.001513753,0.014205946,0.008316692
Q33,1.178,9.4038,10.1084,10.1084,9.2593,6.8744,0.2797,1.5887,56.6504,250.3289,-7.5706,1.9227,11.7838,0.9488,-0.016420014,0.022953977,0.007300055,-0.003947567,0.003038008,0.012970714
Q34,1.1399,8.2238,8.7693,8.7693,7.918,4.7029,0.313,1.8435,48.8197,1458.974,-5.5077,1.4719,9.1819,0.1215,0.030718664,-0.009527081,0.001025074,-0.00846007,0.011415649,0.014903784
Q35,1.2465,8.5938,9.5796,9.5796,8.8129,6.1252,0.3018,1.8465,48.7421,29.7707,-9.3916,1.8489,8.2464,7.5467,0.026045097,-0.017718428,0.016977572,-0.007225622,0.007754895,0.015870738
Q36,1.2064,9.8314,9.9992,9.9992,9.37,6.5515,0.3106,1.8147,49.594,35.4356,-9.819,2.0346,9.1377,6.7937,0.007175076,0.005996497,0.001014672,0.009532944,-0.004586863,0.00504334
Q37,1.1924,8.9347,9.2447,9.2447,8.4211,5.9152,0.2945,1.6805,53.5553,42.4666,-7.7702,1.7423,8.3033,4.8454,-0.003603544,0.007302863,-0.010699997,-0.005393199,-0.009982354,0.006471509
Q38,1.1619,8.4186,9.1884,9.1884,7.9109,5.5933,0.3221,2.0137,44.6941,69.7303,-7.6309,1.8413,9.3553,3.1184,0.005366855,0.007601214,0.011685451,-0.007512489,0.000337577,0.006611845
Q39,1.2079,8.2185,8.5898,8.5898,7.8307,5.7761,0.3349,1.8579,48.4421,22.596,-9.9805,1.8377,7.014,9.0954,-0.01172294,-0.029922819,-0.005827863,-0.009610341,0.002277525,0.01061662
Q40,1.1574,7.8489,8.6026,8.6026,7.9529,6.4281,0.3232,1.7631,51.0465,22.7494,-11.8224,2.0942,8.9915,9.7967,-0.013117347,-0.035887981,-0.037223923,0.019771066,-0.028655276,0.021205368
Q1,2.116,75.6988,15.942,15.942,15.0104,11.8012,0.1942,2.2271,40.4115,8.2404,24.1689,2.3015,4.1467,15.3296,-0.046237369,-0.02987409,0.007704814,-0.002505234,0.016405952,0.023541334
Q2,1.8987,77.6633,21.904,21.904,21.224,17.9889,0.2477,2.461,36.5712,16.0741,53.7707,4.4756,8.4579,15.0455,0.097816137,0.016405007,-0.004076145,0.01122275,0.005863889,0.036814381
Q3,1.8539,76.8389,19.7923,19.7923,18.8377,14.6828,0.199,1.9658,45.7833,11.7161,74.7863,2.9325,5.5887,12.3959,0.05293075,-0.0325529,0.003400406,0.018216864,0.030315044,0.02855879
Q4,1.7169,68.4362,-22.3457,-22.3457,-24.8971,-19.0124,0.1367,2.0352,44.2222,-11.5851,-205.8296,-2.5814,-5.1712,10.9895,-0.002771393,0.032804774,-0.020622073,0.013389497,0.001846822,0.017721693
Q5,1.6252,75.0075,3.2586,3.2586,2.3916,-0.1794,0.1822,1.812,49.6682,-0.0918,-0.7477,-0.0218,-0.0443,12.106,-0.035022596,0.005553766,0.026691256,-0.032714131,0.011198053,0.024687747
Q6,1.6854,77.487,5.6445,5.6445,17.5389,12.0459,0.2578,2.0782,43.3067,12.193,165.4867,3.1276,6.0564,12.802,0.035606007,-0.005275054,-0.011019601,0.013636857,0.004457319,0.016389279
Q7,1.5298,76.6881,20,20,19.5122,15.276,0.2524,1.6979,53.0064,13.1198,39.8933,3.8753,8.0236,12.6365,-0.033615255,0.005405823,-0.001228446,-0.024179684,0.013054983,0.017814278
Q8,1.5661,76.7409,6.0167,6.0167,5.5432,4.3733,0.2729,1.9607,45.9025,3.582,11.791,1.201,2.1623,12.2154,-0.01296577,-0.011930156,0.014408103,-0.011399647,0.023502553,0.015490859
Q9,1.6923,78.125,18.0021,18.0021,19.4177,14.8237,0.2895,1.8389,48.9423,12.0641,36.2394,4.3075,7.4267,12.7622,0.041634936,-0.064186724,0.013124372,-0.001228559,-0.011836606,0.034831262
Q10,1.7055,77.2784,19.2509,19.2509,18.6767,14.3071,0.316,2.0025,44.9438,13.3164,48.5282,4.5519,7.4877,11.9743,0.084841641,0.005421502,-0.005421502,0.021971596,0.013499226,0.031707576
Q11,1.7539,76.6459,18.5017,18.5017,17.9625,14.1884,0.281,1.5917,56.5437,11.3318,40.5821,4.0022,6.4433,12.1555,0.123931565,-0.044429537,0.037429648,-0.002039119,0.002671094,0.056535025
Q12,1.8634,78.8467,8.437,8.437,7.9211,5.6449,0.2622,2.2159,40.6161,3.9915,12.4668,1.496,2.3293,12.8287,-0.00635307,0.021144051,0.048013786,-0.017006399,-0.004708158,0.023522157
Q13,1.8208,79.7329,14.7775,14.7775,14.2433,11.0386,0.2639,1.9137,47.0297,7.8953,24.7191,2.9283,4.6173,12.8968,-0.052998949,-0.038740883,-0.008200977,0.015967024,-0.010517044,0.024318106
Q14,1.7558,79.8878,18.9637,18.9637,18.4295,3.2853,0.297,2.2036,40.8413,2.7239,9.1844,0.9917,1.5698,12.4676,0.026364403,-0.03924963,-0.003830374,0.029217579,-0.012501979,0.025535283
Q15,1.7527,78.2835,17.3794,17.3794,16.7685,13.0422,0.2683,1.8199,49.4533,9.0469,28.3641,3.524,5.2852,12.8974,0.077860321,0.012571472,-0.010243773,0.008186921,-0.006527608,0.031921919
Q16,1.7584,78.9219,8.3621,8.3621,7.1527,7.9129,0.2502,2.0746,43.3829,5.2249,19.8447,1.9882,2.9544,11.9586,0.004475144,-0.00247315,0.005319138,0.00085227,0.003307336,0.002819219
Q17,1.7385,79.314,14.9458,14.9458,14.2457,10.4305,0.2496,1.8698,48.1344,7.2551,35.0467,2.6212,3.9936,11.2454,0.034303272,0.014426742,-0.000875102,0.013046549,0.00205012,0.012389078
Q18,1.0742,80.1434,19.2332,19.2332,18.7032,13.3417,0.2861,2.1273,42.3067,11.292,82.5336,3.8352,7.5465,10.4005,0.02540752,-0.010305069,0.011269436,0.002286845,-0.000841899,0.012082383
Q19,1.6228,79.1972,14.5899,14.5899,14.0663,10.2618,0.3065,1.7642,51.0157,8.0544,14.0551,3.1665,5.3018,10.0321,-0.047834719,-0.02381932,-0.021254907,0.005887175,0.004734587,0.020050588
Q20,1.5759,80.6878,5.4044,5.4044,4.9131,3.5525,0.2869,2.1033,42.7891,2.6485,4.7146,1.03,1.7282,9.7536,-0.003059764,-0.00890464,0.006932681,-0.005939315,0.001983694,0.005652838
Q21,1.7473,81.0312,14.4524,14.4524,13.9255,9.9737,0.3014,1.8756,47.9842,6.959,11.8496,3.0171,4.8943,10.354,-0.017150162,-0.018529993,0.006787693,0.000429425,0.011206724,0.012245656
Q22,1.8052,81.146,20.1665,20.1665,19.7183,14.3086,0.364,2.2147,40.6383,12.4188,20.8731,5.2318,8.5969,9.7877,0.018594988,0.027315448,-0.020359486,0.027018107,-0.040978755,0.027888296
Q23,1.786,79.6473,15.9788,15.9788,15.485,10.8995,0.3365,1.8419,48.8635,8.8806,15.2803,3.6912,6.0808,9.4472,0.026435354,0.025984606,-0.008896186,-0.001858475,0.005680821,0.014426118
Q24,1.9643,80.6894,9.0333,9.0333,8.6965,6.0658,0.3068,2.149,41.88,4.2252,7.0732,1.8768,2.9413,9.7479,-0.005886231,-0.018237588,-0.074353353,0.037358393,-0.013072137,0.035668895
Q25,2.1118,80.5115,15.3924,15.3924,14.9235,10.5445,0.3188,1.9112,47.0909,7.0558,11.422,3.3687,5.262,10.2145,0.056032453,-0.008701705,0.000115013,0.021498859,-0.006435243,0.024238389
Q26,2.1652,81.1759,20.785,20.785,20.4171,14.3111,0.3875,2.1762,41.3565,11.4303,16.7029,5.5711,8.499,10.108,0.025114991,0.05020011,0.011913987,0.011026264,-0.001995805,0.017692589
Q27,2.4349,79.6047,13.2269,13.2269,12.7252,8.6697,0.3433,1.7515,51.3831,6.0408,8.3458,2.9905,4.4825,9.9526,-0.030295147,-0.012241393,-0.017872561,0.003936996,0.018767472,0.017149147
Q28,2.3461,80.4132,13.9508,13.9508,13.4884,9.4558,0.3463,1.9759,45.5499,6.678,9.1667,3.2839,4.9749,10.1059,-0.005099709,0.003533397,-0.002747163,0.005747174,0.004807425,0.004344879
Q29,2.3007,80.4416,13.3971,13.3971,12.9147,8.3614,0.3335,1.8226,49.3803,5.8033,8.1233,2.7949,4.2654,9.6164,0.028397838,0.006172847,-0.014417816,-0.000543048,0.00067879,0.013934452
Q30,2.4156,80.7334,21.7412,21.7412,21.3304,14.3274,0.385,2.0111,44.7511,11.2075,15.3792,5.5502,8.3596,10.0093,0.009825253,-0.036309117,-0.008384501,-0.000150397,-0.003313774,0.015506866
Q31,2.3307,79.6598,16.8038,16.8038,16.2991,11.2411,0.3557,1.7074,52.7114,8.3543,11.7863,4.013,6.1128,9.312,-0.036115121,-0.005104955,-0.01417445,0.020127775,0.007742636,0.019208529
Q32,2.2212,80.2442,6.0564,6.0564,5.5163,3.9046,0.3369,2.0546,43.8037,2.9044,4.2607,1.3422,2.0722,8.5102,0.014082666,0.013446764,-0.02361432,-0.019117592,-0.008460868,0.015886163
Q33,2.2372,80.6659,10.6946,10.6946,10.1449,7.8017,0.323,1.6828,53.4824,5.5788,8.3782,2.5215,3.944,8.2714,0.057067359,0.000562997,-0.016885857,0.007271753,-0.005841664,0.025586703
Q34,2.1153,80.6342,22.2673,22.2673,22.5367,15.2574,0.4091,1.9149,47.0007,14.3896,21.9284,6.2677,10.0916,8.0718,-0.000777955,-0.016160998,-0.001741481,-0.011313945,-0.006914883,0.005799622
Q35,2.136,78.8508,18.9057,18.9057,17.6074,11.7474,0.3638,1.5888,56.6476,9.8536,15.2305,4.2754,6.854,7.8523,0.035352201,-0.029818557,-0.006711396,-0.002866089,-0.011205548,0.021313082
Q36,1.8135,80.4016,3.2516,3.2516,2.6297,2.2743,0.3415,2.1232,42.3894,1.8999,3.1168,0.7917,1.3677,7.0649,0.013414232,-0.001463536,-0.014424132,-0.008122678,-0.00467139,0.009287837
Q37,1.8948,79.1255,9.4075,9.4075,8.7626,5.8002,0.3406,1.723,52.2338,4.5981,7.4391,1.9889,3.3483,7.3461,-0.020531898,0.004271377,-0.032997487,0.013296517,-0.011941995,0.016667918
Q38,1.8561,79.8722,21.8082,21.8082,21.5854,14.4913,0.4316,1.9784,45.4915,15.0698,25.6552,6.2817,10.7316,6.8194,0.029296396,-0.004559849,0.005259466,-0.003327766,0.001577705,0.012334743
Q39,1.8085,78.4269,17.3618,17.3618,16.7158,11.2488,0.4037,1.7967,50.0929,11.1798,19.9971,4.5409,7.8153,6.4393,0.026070001,0.00315817,-0.008129057,-0.007676086,0.005181346,0.012427748
Q40,1.897,79.3701,3.135,3.135,2.3634,1.9946,0.3284,2.1791,41.3006,1.632,2.8012,0.6886,1.1591,6.7087,0.000554573,-0.014406424,0.032644635,0.019727927,-0.009977021,0.017884677
Q1,1.5682,19.6789,7.312,7.312,6.7192,5.1413,0.3385,2.6349,34.1575,4.9148,58.3275,1.7422,2.953,138.4753,0.006672844,0.007096672,-0.016382422,0.009730725,-0.016705506,0.011988741
Q2,1.5534,16.3839,2.5264,2.5264,1.9199,1.7314,0.3674,2.9042,30.9898,1.6597,26.2007,0.6361,1.0488,135.2847,0.000692385,0.027278369,-0.014041318,0.017973972,0.013197084,0.014367764
Q3,1.5913,19.3048,1.9802,1.9802,1.2485,0.7125,0.3599,2.7007,33.3247,0.6545,8.1111,0.2564,0.4187,135.9864,-0.033672244,-0.012054906,-0.037791662,0.0154682,0.015975845,0.023062901
Q4,1.6396,25.6014,11.4578,11.4578,10.7607,7.7775,0.3326,2.6633,33.7931,6.6057,70.312,2.5871,4.1894,136.66,0.015673016,0.032764511,0.002276454,-0.006627169,-0.021447742,0.018578258
Q5,1.5258,20.7556,7.7107,7.7107,7.0524,5.1416,0.3595,2.6155,34.4097,4.8055,363.4845,1.8483,3.0041,125.7559,0.020858895,-0.004510191,-0.012272728,-0.027019704,0.02396428,0.019545833
Q6,1.6587,17.7874,4.7105,4.7105,4.0063,3.4079,0.3539,2.6376,34.1223,2.9438,36.5701,1.2059,1.8863,125.4458,0.015213977,-0.002088219,-0.031515411,-0.029679718,-0.015212658,0.017552404
Q7,1.7003,19.4047,6.2758,6.2758,5.5822,4.435,0.3428,2.5902,34.7462,3.7757,56.9846,1.5204,2.3588,123.4613,-0.001897877,0.046813254,-0.022456566,0.02173875,0.007830136,0.023202966
Q8,1.6373,19.634,6.4282,6.4282,5.7056,4.4726,0.3357,2.4932,36.0975,3.6989,78.3895,1.5016,2.3617,120.3434,-0.024901999,-0.014449061,0.017748781,0.017672764,-0.004749376,0.017109779
Q9,1.6141,21.8276,8.6394,8.6394,7.8853,6.288,0.331,2.4232,37.1406,5.1703,270.6806,2.0812,3.2726,116.5632,0.012359606,0.002815192,0.035506688,0.033164892,-0.001388386,0.015253745
Q10,1.5625,18.9834,3.1019,3.1019,2.3189,1.8141,0.3266,2.5103,35.8529,1.4856,-43.7113,0.5924,0.9266,110.8836,0.000353588,0.006727364,-0.006116827,0.020161674,-0.014012889,0.011623541
Q11,1.535,21.7883,6.146,6.146,5.3417,4.1289,0.3123,2.4772,36.3313,3.2996,-202.1053,1.2895,2.0692,112.3615,0.02118582,0.031247442,-0.040624562,0.0055178,-0.000371894,0.024692871
Q12,1.525,22.7336,7.3876,7.3876,6.5551,4.5938,0.3085,2.479,36.3052,3.6693,-115.3424,1.4173,2.2794,110.4243,-0.00817185,0.008572708,-0.006513352,0.005310356,0.010894224,0.007863945
Q13,1.4935,24.3644,8.7989,8.7989,7.8981,5.8215,0.3075,2.6325,34.1882,4.857,-58.3344,1.7899,2.9076,105.7051,0.009391764,0.048997195,-0.019691711,0.012045095,-0.016318673,0.024702548
Q14,1.5526,17.6752,2.5149,2.5149,0.548,5.4266,0.3215,2.5791,34.8954,4.644,-112.2993,1.7448,2.8046,103.493,-0.00120099,0.001158146,0.007303787,0.001913212,0.014547756,0.005637034
Q15,1.5145,19.2723,5.6586,5.6586,4.9897,3.331,0.3283,2.867,31.392,2.8788,143.6824,1.0935,1.8804,100.8073,0.021172578,0.029558802,0.004842624,0.01913934,-0.006370945,0.012792329
Q16,1.6453,20.0382,6.2284,6.2284,5.3809,3.8171,0.3284,2.5961,34.6674,3.2359,86.5598,1.2534,2.06,100.4641,-0.057949154,0.018265827,-0.004671386,0.022343437,-0.00437548,0.028610098
Q17,1.639,22.1216,7.7688,7.7688,6.7256,4.4833,0.3267,2.7408,32.8366,3.8706,166.1842,1.4648,2.431,98.4321,0.023946252,0.034711062,-0.021531595,0.011664446,0.006588849,0.01901576
Q18,1.6115,19.0975,3.8477,3.8477,3.0312,1.6975,0.3336,2.5349,35.504,1.4685,-86.5873,0.5664,0.9341,95.1685,0.014391414,0.005381883,-0.001342781,-0.002078726,0.010229693,0.006411446
Q19,1.5651,20.9373,6.1176,6.1176,5.3098,2.8864,0.3324,2.9608,30.3968,2.4967,-74.4068,0.9593,1.5847,93.943,-0.038887593,0.047345685,-0.023019695,0.002978907,0.01768946,0.030325229
Q20,1.5832,21.6767,7.6155,7.6155,6.75,3.6381,0.3349,2.9014,31.0194,3.2211,-56.2272,1.2185,2.0309,92.0894,-0.043389469,-0.002625211,-0.008977369,-0.003796223,-0.026828646,0.015737008
Q21,1.5841,23.4108,7.3889,7.3889,6.4667,3.465,0.3177,2.8181,31.9362,2.9855,-33.1182,1.1009,1.8302,89.5869,0.004319886,-0.007554918,-0.016474222,-0.007033367,-0.012643104,0.007017228
Q22,1.6164,19.1818,2.7071,2.7071,1.8541,0.8961,0.3271,2.7501,32.7261,0.785,-6.7598,0.2931,0.4715,88.2111,-0.000626875,0.004223653,0.029076727,-0.007304792,-0.002370285,0.01278187
Q23,1.7173,22.2721,6.4924,6.4924,5.6759,3.2902,0.3193,3.0343,29.6605,2.818,-25.8814,1.0504,1.6809,89.0173,-0.002337704,-0.001064353,0.007567968,-0.020789573,0.00071921,0.00944463
Q24,1.6061,24.0319,8.5394,8.5394,7.784,4.2922,0.3115,2.7334,32.9262,3.7251,-31.1879,1.3368,2.2296,88.1679,0.022188619,0.001154243,-0.001090116,-0.010189047,-0.003116049,0.010884574
Q25,1.6306,25.8489,9.0644,9.0644,8.2361,4.5414,0.2907,2.5354,35.4978,3.5555,-56.5417,1.32,2.2129,91.8601,0.037964853,-0.026838121,0.000592568,0.010020707,0.007919042,0.02073239
Q26,1.7036,21.7359,5.4835,5.4835,4.6728,2.669,0.3078,2.618,34.3771,2.0894,-64.2369,0.8215,1.324,90.4528,0.012634664,0.001017425,-0.005915735,0.000613577,-0.001841964,0.006180039
Q27,1.7519,23.4192,7.0987,7.0987,5.8587,3.3998,0.299,2.9365,30.6486,2.5969,-79.0008,1.0166,1.6247,89.8075,0.033590229,-0.005793388,0.018887619,0.016564859,-0.002372317,0.014542555
Q28,1.6911,23.5587,7.6451,7.6451,6.8406,3.9576,0.2965,3.0995,29.0368,2.9992,-94.0929,1.1734,1.9032,88.8141,0.012475276,-0.05841015,0.000821167,0.010704024,0.003063032,0.026440455
Q29,1.7199,23.4879,7.1632,7.1632,6.3278,3.9251,0.2895,3.1379,28.6815,2.84,-72.1186,1.1208,1.8063,86.3578,0.039446325,0.014003045,0.001885413,-0.003376408,0.016866791,0.014860422
Q30,1.8191,18.5507,3.4393,3.4393,2.6249,0.8279,0.3005,3.3984,26.4831,1.2473,-52.0911,0.5185,0.8057,84.4439,0.004911212,-0.003423827,0.006268132,0.040303828,-0.022400923,0.020345324
Q31,1.8449,21.1728,6.589,6.589,4.9268,3.6751,0.2963,3.444,26.1328,2.6354,-40.581,1.0849,1.6627,83.758,0.008172591,-0.031931032,-0.024336671,0.008336322,0.001777375,0.017104335
Q32,1.8025,21.8069,7.6878,7.6878,6.8292,4.5228,0.2968,3.2604,27.6039,3.2581,-41.112,1.3408,2.0694,81.9537,0.01051316,-0.016851447,-0.011628038,-0.008338754,0.014750936,0.012570874
Q33,1.7879,21.7757,8.1702,8.1702,7.2969,5.0364,0.2958,3.4963,25.7419,3.5871,-39.164,1.4683,2.2747,80.8732,0.048373607,0.022658045,-0.002991588,-0.002317789,-0.000546162,0.020091928
Q34,1.8348,19.7825,4.0838,4.0838,3.095,3.0297,0.2599,3.1633,28.451,1.9313,-26.2296,0.7797,1.2106,78.1146,0.003349065,-0.01024178,-0.008886063,0.002269403,0.010629829,0.007893763
Q35,2.1047,21.5058,7.5509,7.5509,6.6807,4.502,0.2751,3.2625,27.5866,2.9022,60.797,1.2383,1.8575,75.8458,-0.039306769,-0.004656393,-0.032501737,0.006408007,-0.013037055,0.017048012
Q36,1.7598,21.4671,7.5691,7.5691,6.8059,4.1772,0.2825,3.1041,28.9943,2.7221,65.453,1.1802,1.9053,72.7144,-0.111216097,-0.020446111,-0.006104946,0.024561355,-0.014223412,0.0455681
Q37,1.7263,23.6345,9.2045,9.2045,8.4968,5.5562,0.2936,3.3042,27.2379,3.6403,47.8037,1.6315,2.6773,70.9099,0.013942876,-0.046666578,0.014692273,-0.014838745,-0.007502825,0.022532293
Q38,1.7044,18.822,3.857,3.857,3.1219,2.189,0.2936,3.4402,26.1615,1.4398,22.3862,0.6428,1.0559,68.6213,-0.001502607,-0.007850231,0.004234712,-0.007726758,0.000152112,0.004675925
Q39,1.7453,21.6593,7.4906,7.4906,6.7879,4.4369,0.293,3.5181,25.582,2.8805,36.3986,1.3001,2.1125,67.9181,0.000587903,0.045524492,-0.009875991,-0.03579536,-0.015699451,0.027024348
Q40,1.8967,21.05,7.3573,7.3573,6.6712,4.6461,0.2968,3.5454,25.3848,2.9014,23.1231,1.379,2.1605,66.7579,-0.038847855,-0.037643155,-0.012327663,0.00882097,-0.051200794,0.021609516
Q1,2.5129,46.0668,19.2163,19.2163,18.6357,16.1103,0.3429,1.5767,57.0827,8.5688,8.969,5.524,8.1738,5.3309,0.036446853,-0.047833972,-0.020636454,-0.01212577,-0.050285785,0.031414713
Q2,2.5416,44.7287,17.5709,17.5709,16.8311,54.9014,0.362,1.5626,57.5956,30.5123,32.1017,19.8728,28.8795,4.82,-0.025594771,-0.00837204,0.018937322,0.001242313,-0.004298132,0.014411156
Q3,2.2755,43.9129,16.03,16.03,14.3163,13.9236,0.3988,1.3101,68.6969,10.0853,10.8999,5.5532,9.1981,3.2171,-0.040694927,-0.025470933,0.004420136,-0.016215837,-0.012203337,0.014901786
Q4,2.099,43.8923,8.9545,8.9545,8.2816,8.1263,0.2935,1.0739,83.8044,4.7504,5.2056,2.3849,4.137,2.8152,0.103155466,-0.001723302,0.042852511,-0.006120072,-0.002048441,0.041991635
Q5,2.2116,45.8007,9.9104,9.9104,9.4065,9.0705,0.3046,1.0562,85.2128,5.3342,5.8952,2.7626,4.5957,2.5935,-0.047103364,-0.020378595,-0.045175157,-0.024780731,0.069955888,0.043062645
Q6,1.9487,44.6168,16.3611,16.3611,9.638,7.9925,0.3529,1.132,79.5064,6.0134,6.6982,2.8202,5.1313,2.4162,0.058797344,0.021709432,-0.030075971,0.002251574,0.011384578,0.028798453
Q7,2.0987,43.1427,10.3276,10.3276,6.9961,6.663,0.3429,1.2929,69.6113,5.5147,6.3593,2.2844,3.937,1.9533,-0.02400353,0.001517198,0.041282757,0.023577853,0.038192872,0.024491365
Q8,2.0809,40.5617,3.8537,3.8537,2.4167,2.2861,0.3001,1.1485,78.3606,1.8411,2.1712,0.686,1.1937,1.7505,-0.034618168,-0.050506156,-0.034014632,-0.042264666,0.021009189,0.025265998
Q9,2.0845,40.9591,2.9874,2.9874,0.3145,1.2579,0.258,1.025,87.8066,0.8949,1.0674,0.3245,0.569,1.6525,0.048116837,-0.07195804,0.049249587,-0.057449455,0.017804678,0.0519531
Q10,1.7843,37.8436,1.9732,1.9732,0.2114,2.6779,0.3115,1.149,78.3298,3.0016,3.8895,0.8341,1.5966,1.2597,-0.029128266,0.031734674,0.016351529,-0.019393013,-0.010498774,0.022739047
Q11,1.7646,39.9879,9.0744,9.0744,6.8966,6.1706,0.3803,1.3695,65.7169,9.0667,12.201,2.3464,4.4503,1.1261,0.087062349,0.029770611,0.111911541,-0.023091142,-0.031299921,0.057312122
Q12,1.659,37.1298,8.713,8.713,7.0046,6.6059,0.428,1.5707,57.3007,13.1968,19.661,2.8272,5.6613,0.9015,-0.009312589,0.041504229,-0.002643467,0.033319131,-0.00359075,0.021150079
Q13,1.6211,36.2477,7.286,7.286,5.4645,4.918,0.4377,2.2317,40.3279,11.3287,19.0141,2.1525,4.3085,0.7379,-0.018182388,-0.001836502,0.039644794,0.014906026,0.013829075,0.019242439
Q14,1.7409,33.7314,-0.1493,-0.1493,-2.3134,-1.4179,0.3773,2.9515,30.4925,-3.1879,-6.1889,-0.5349,-0.9891,0.6163,0.023607116,0.018334475,-0.032105455,-0.049320496,0.001712287,0.028545775
Q15,1.6964,36.048,7.5126,7.5126,5.3662,3.851,0.4417,2.0545,43.8068,11.7308,26.4069,1.7011,3.2516,0.5389,-0.034361438,0.007332748,0.094894998,-0.008340364,0,0.043818791
Q16,1.7329,33.5361,-0.0869,-0.0869,-3.1277,-3.649,0.3415,1.8746,48.0104,-10.0719,-32.8125,-1.2463,-2.3438,0.4403,-0.028646861,-0.016529322,0.009800313,0.011189943,-0.054891776,0.024809565
Q17,1.8207,32.0883,0.9338,0.9338,-2.2071,-2.8014,0.3571,2.3846,37.7419,-8.0685,-27.5,-1.0003,-1.8162,0.4342,0.008845281,-0.0177695,0.040981352,0.026416605,0.041938694,0.02242153
Q18,1.8796,30.876,-0.3469,-0.3469,-3.9029,-4.51,0.3472,3.7074,24.2758,-12.5,-40.9449,-1.5658,-2.8093,0.4449,0.047337073,0.064258865,-0.007017599,-0.014184622,0.019102134,0.030290175
Q19,1.9172,4.5142,-22.4178,-22.4178,-30.3749,-31.0635,0.3614,2.0422,44.0704,-105.4545,-422.9167,-11.2279,-20.1289,0.4158,0.069958588,0.005390843,-0.046776086,0.019526404,0.010989177,0.037188734
Q20,1.5851,31.0613,-0.779,-0.779,9.8345,6.7186,0.3097,1.5306,58.8023,-16.707,-9.8291,2.0808,4.3152,-0.5195,0.13099874,0.024836865,-0.020408852,0.013167733,0.001452397,0.052662598
Q21,1.6762,32.3317,-8.1731,-8.1731,-12.9808,-13.101,0.2791,1.6378,54.9519,21.67,13.9565,-3.6565,-7.2522,-0.6343,0.038678884,0,-0.030263694,0.032970053,-0.044206116,0.033019875
Q22,1.6536,29.5407,-5.1148,-5.1148,-9.6033,-10.6472,0.3106,1.7974,50.0731,24.7573,14.7826,-3.3074,-6.395,-0.5202,0.042334324,0,0.005168027,0.050261787,-0.029852935,0.029373329
Q23,1.7019,22.5259,-14.8916,-14.8916,-18.5674,-18.5674,0.3286,1.6373,54.967,58.631,31.8255,-6.101,-11.6293,-0.4253,0.013986228,0.049671562,-0.02678729,-0.009090963,-0.018433683,0.027515141
Q24,1.752,24.6285,-14.5435,-14.5435,-19.1083,-19.2144,0.2786,1.3712,65.637,128.3688,39.2625,-5.3534,-9.5615,-0.181,0.091708467,0,-0.005168027,0.121804932,-0.03263701,0.060272849
Q25,1.9327,31.6505,-13.301,-13.301,-17.1845,-17.4757,0.3005,1.3359,67.3689,-1058.823,59.4059,-5.2509,-8.7805,0.0219,-0.025752472,-0.008733672,-0.008810621,0.021882691,0.012903393,0.017017387
Q26,1.9,29.0557,-26.6344,-26.6344,-29.6207,-29.3785,0.3289,1.5147,59.4189,-194.6524,183.8384,-9.6629,-16.3816,0.241,-0.016207795,-0.009852287,0.006578965,0.003273322,0.006514675,0.009353152
Q27,1.9285,34.5696,4.4087,4.4087,1.3296,1.1896,0.3304,1.4687,61.2806,3.1776,-19.5402,0.3931,0.6437,0.6903,0.01444067,0,0.007142881,0.031526307,-0.017391809,0.016129358
Q28,1.9482,34.5593,4.372,4.372,-2.2207,-2.4983,0.3394,1.6525,54.4622,-7.1856,29.0323,-0.8479,-1.3793,0.6549,-0.005249351,0.028536342,0.015228706,0.005025131,0.017391726,0.011480077
Q29,1.9436,34.8604,3.5075,3.5075,-1.2885,-1.4316,0.3401,1.6631,54.116,-3.9139,17.094,-0.4869,-0.7725,0.6706,0.031983074,0.009638619,-0.016929104,-0.009803991,-0.004938277,0.017338498
